ds,ENTRIES_DIFF,EXITS_DIFF,y
2017-04-27,74864.0,76905.0,151769.0
2017-04-28,68587.0,74988.0,143575.0
2017-04-29,32231.0,42021.0,74252.0
2017-04-30,30113.0,36093.0,66206.0
2017-05-01,72734.0,70949.0,143683.0
2017-05-02,72850.0,74542.0,147392.0
2017-05-03,74208.0,76742.0,150950.0
2017-05-04,73651.0,79359.0,153010.0
2017-05-05,74187.0,79959.0,154146.0
2017-05-06,30248.0,39368.0,69616.0
2017-05-07,29703.0,34811.0,64514.0
2017-05-08,71747.0,69301.0,141048.0
2017-05-09,72166.0,77186.0,149352.0
2017-05-10,75406.0,72640.0,148046.0
2017-05-11,72550.0,75679.0,148229.0
2017-05-12,67981.0,76718.0,144699.0
2017-05-13,32101.0,44148.0,76249.0
2017-05-14,29117.0,34786.0,63903.0
2017-05-15,76504.0,70432.0,146936.0
2017-05-16,73429.0,74645.0,148074.0
2017-05-17,73573.0,77720.0,151293.0
2017-05-18,74757.0,80302.0,155059.0
2017-05-19,71828.0,80358.0,152186.0
2017-05-20,36134.0,50931.0,87065.0
2017-05-21,34206.0,43843.0,78049.0
2017-05-22,78113.0,75731.0,153844.0
2017-05-23,73789.0,74847.0,148636.0
2017-05-24,73302.0,75261.0,148563.0
2017-05-25,78339.0,81729.0,160068.0
2017-05-26,62937.0,75628.0,138565.0
2017-05-27,28760.0,39438.0,68198.0
2017-05-28,26841.0,31833.0,58674.0
2017-05-29,31749.0,27428.0,59177.0
2017-05-30,70713.0,70024.0,140737.0
2017-05-31,72925.0,71415.0,144340.0
2017-06-01,71156.0,76602.0,147758.0
2017-06-02,71009.0,81083.0,152092.0
2017-06-10,361173.0,347072.0,708245.0
2017-06-11,33590.0,38318.0,71908.0
2017-06-12,74181.0,69786.0,143967.0
2017-06-13,73694.0,75261.0,148955.0
2017-06-14,76187.0,76248.0,152435.0
2017-06-15,73069.0,79372.0,152441.0
2017-06-16,68800.0,80563.0,149363.0
2017-06-17,33425.0,43068.0,76493.0
2017-06-18,32300.0,33564.0,65864.0
2017-06-19,81399.0,74092.0,155491.0
2017-06-20,72903.0,74684.0,147587.0
2017-06-21,73335.0,76607.0,149942.0
2017-06-22,73048.0,77261.0,150309.0
2017-06-23,68248.0,80198.0,148446.0
2017-07-01,360621.0,347421.0,708042.0
2017-07-02,29645.0,32878.0,62523.0
2017-07-03,45113.0,47723.0,92836.0
2017-07-04,29646.0,28005.0,57651.0
2017-07-05,71814.0,68609.0,140423.0
2017-07-06,71151.0,73592.0,144743.0
2017-07-07,62972.0,74254.0,137226.0
2017-07-08,32093.0,37686.0,69779.0
2017-07-09,31720.0,30758.0,62478.0
2017-07-10,64147.0,61358.0,125505.0
2017-07-11,64238.0,66206.0,130444.0
2017-07-12,63170.0,67967.0,131137.0
2017-07-13,63890.0,70765.0,134655.0
2017-07-14,61365.0,75094.0,136459.0
2017-07-15,33067.0,37810.0,70877.0
2017-07-16,33663.0,33906.0,67569.0
2017-07-17,64603.0,59838.0,124441.0
2017-07-18,63287.0,65215.0,128502.0
2017-07-19,64446.0,69417.0,133863.0
2017-07-20,64623.0,69874.0,134497.0
2017-07-21,58827.0,73079.0,131906.0
2017-07-22,34768.0,47019.0,81787.0
2017-07-23,40833.0,38876.0,79709.0
2017-07-24,67533.0,62327.0,129860.0
2017-07-25,63479.0,67438.0,130917.0
2017-07-26,65393.0,70173.0,135566.0
2017-07-27,66256.0,70554.0,136810.0
2017-07-28,60255.0,73351.0,133606.0
2017-07-29,34352.0,40180.0,74532.0
2017-07-30,34974.0,34942.0,69916.0
2017-07-31,67483.0,63381.0,130864.0
2017-08-01,62681.0,69795.0,132476.0
2017-08-02,67395.0,72722.0,140117.0
2017-08-03,64593.0,69167.0,133760.0
2017-08-04,59274.0,73219.0,132493.0
2017-08-05,33459.0,44961.0,78420.0
2017-08-06,35662.0,38076.0,73738.0
2017-08-07,69125.0,67683.0,136808.0
2017-08-08,64125.0,67224.0,131349.0
2017-08-09,73237.0,77665.0,150902.0
2017-08-10,64821.0,71133.0,135954.0
2017-08-11,57518.0,70983.0,128501.0
2017-08-12,31273.0,37983.0,69256.0
2017-08-13,34052.0,32380.0,66432.0
2017-08-14,64813.0,61835.0,126648.0
2017-08-15,62576.0,65775.0,128351.0
2017-08-16,60790.0,66725.0,127515.0
2017-08-17,61677.0,68253.0,129930.0
2017-08-18,57537.0,68838.0,126375.0
2017-08-19,28656.0,35476.0,64132.0
2017-08-20,30118.0,29738.0,59856.0
2017-08-21,61005.0,60788.0,121793.0
2017-08-22,60807.0,63234.0,124041.0
2017-08-23,58954.0,65106.0,124060.0
2017-08-24,59079.0,66208.0,125287.0
2017-08-25,55405.0,67821.0,123226.0
2017-08-26,30632.0,35905.0,66537.0
2017-08-27,32709.0,28816.0,61525.0
2017-08-28,61296.0,59961.0,121257.0
2017-08-29,62423.0,68363.0,130786.0
2017-08-30,60152.0,66204.0,126356.0
2017-08-31,59439.0,67364.0,126803.0
2017-09-01,53090.0,67647.0,120737.0
2017-09-09,345531.0,330417.0,675948.0
2017-09-10,36154.0,38672.0,74826.0
2017-09-11,72895.0,69295.0,142190.0
2017-09-12,73529.0,75808.0,149337.0
2017-09-13,74257.0,77467.0,151724.0
2017-09-14,76254.0,80211.0,156465.0
2017-09-15,68613.0,78530.0,147143.0
2017-09-16,34496.0,41333.0,75829.0
2017-09-17,31128.0,34528.0,65656.0
2017-09-18,75834.0,74480.0,150314.0
2017-09-19,75593.0,76466.0,152059.0
2017-09-20,70362.0,79505.0,149867.0
2017-09-21,66978.0,71521.0,138499.0
2017-09-22,62454.0,72496.0,134950.0
2017-09-23,35336.0,35102.0,70438.0
2017-09-24,31333.0,30350.0,61683.0
2017-09-25,72879.0,70858.0,143737.0
2017-09-26,74109.0,74342.0,148451.0
2017-09-27,72898.0,75740.0,148638.0
2017-09-28,72442.0,76575.0,149017.0
2017-09-29,66796.0,78189.0,144985.0
2017-09-30,30300.0,37406.0,67706.0
2017-10-01,32404.0,31174.0,63578.0
2017-10-02,72560.0,71085.0,143645.0
2017-10-03,73472.0,75678.0,149150.0
2017-10-04,73547.0,75824.0,149371.0
2017-10-05,73192.0,79563.0,152755.0
2017-10-06,70583.0,79779.0,150362.0
2017-10-07,39420.0,49387.0,88807.0
2017-10-08,37780.0,40430.0,78210.0
2017-10-09,58935.0,59440.0,118375.0
2017-10-10,74816.0,74781.0,149597.0
2017-10-11,74275.0,79504.0,153779.0
2017-10-12,75792.0,78432.0,154224.0
2017-10-13,70044.0,79678.0,149722.0
2017-10-14,36115.0,44962.0,81077.0
2017-10-15,36182.0,39306.0,75488.0
2017-10-16,76481.0,74418.0,150899.0
2017-10-17,75830.0,78021.0,153851.0
2017-10-18,75767.0,77964.0,153731.0
2017-10-19,74237.0,82688.0,156925.0
2017-10-20,72195.0,81609.0,153804.0
2017-10-21,33891.0,40953.0,74844.0
2017-10-22,30281.0,32287.0,62568.0
2017-10-23,74667.0,73322.0,147989.0
2017-10-24,76995.0,78831.0,155826.0
2017-10-25,75167.0,78810.0,153977.0
2017-10-26,77013.0,81664.0,158677.0
2017-10-27,73454.0,83705.0,157159.0
2017-10-28,36664.0,40799.0,77463.0
2017-10-29,30153.0,32595.0,62748.0
2017-10-30,76632.0,72501.0,149133.0
2017-10-31,71898.0,74380.0,146278.0
2017-11-01,76591.0,79830.0,156421.0
2017-11-02,76817.0,81898.0,158715.0
2017-11-03,74588.0,84529.0,159117.0
2017-11-04,35190.0,40747.0,75937.0
2017-11-05,38062.0,40013.0,78075.0
2017-11-06,75347.0,76060.0,151407.0
2017-11-07,78476.0,84968.0,163444.0
2017-11-08,76122.0,79244.0,155366.0
2017-11-09,77597.0,80767.0,158364.0
2017-11-10,67678.0,76089.0,143767.0
2017-11-11,36051.0,40753.0,76804.0
2017-11-12,31874.0,32733.0,64607.0
2017-11-13,77483.0,76855.0,154338.0
2017-11-14,75484.0,78850.0,154334.0
2017-11-15,77392.0,80725.0,158117.0
2017-11-16,76840.0,79369.0,156209.0
2017-11-17,73862.0,80510.0,154372.0
2017-11-18,38863.0,46762.0,85625.0
2017-11-19,36811.0,39237.0,76048.0
2017-11-20,77255.0,79020.0,156275.0
2017-11-21,74673.0,82349.0,157022.0
2017-11-22,68068.0,87603.0,155671.0
2017-11-23,30244.0,42000.0,72244.0
2017-11-24,46130.0,44990.0,91120.0
2017-11-25,39747.0,34320.0,74067.0
2017-11-26,41788.0,29906.0,71694.0
2017-11-27,77075.0,74966.0,152041.0
2017-11-28,76272.0,78439.0,154711.0
2017-11-29,77568.0,81909.0,159477.0
2017-11-30,75629.0,80865.0,156494.0
2017-12-01,72669.0,79061.0,151730.0
2017-12-09,391287.0,362302.0,753589.0
2017-12-10,34690.0,34910.0,69600.0
2017-12-11,54999.0,67944.0,122943.0
2017-12-12,76118.0,79068.0,155186.0
2017-12-13,78483.0,79532.0,158015.0
2017-12-14,80388.0,83401.0,163789.0
2017-12-15,78816.0,85801.0,164617.0
2017-12-16,40451.0,47154.0,87605.0
2017-12-17,35659.0,37937.0,73596.0
2017-12-18,74236.0,74970.0,149206.0
2017-12-19,74823.0,79631.0,154454.0
2017-12-20,74118.0,79515.0,153633.0
2017-12-21,73718.0,79161.0,152879.0
2017-12-22,59796.0,71517.0,131313.0
2017-12-23,443630.0,428224.0,871854.0
2017-12-24,64781.0,66141.0,130922.0
2017-12-25,47809.0,42381.0,90190.0
2017-12-26,127649.0,95041.0,222690.0
2017-12-27,146574.0,115725.0,262299.0
2017-12-28,139052.0,116403.0,255455.0
2017-12-29,132953.0,113507.0,246460.0
2017-12-30,103697.0,93328.0,197025.0
2017-12-31,73021.0,61720.0,134741.0
2018-01-01,58315.0,54762.0,113077.0
2018-01-02,94841.0,53925.0,148766.0
2018-01-03,231139.0,223752.0,454891.0
2018-01-04,121192.0,110405.0,231597.0
2018-01-05,138628.0,126303.0,264931.0
2018-01-06,70022.0,69132.0,139154.0
2018-01-07,61236.0,58173.0,119409.0
2018-01-08,163653.0,137551.0,301204.0
2018-01-09,180335.0,160029.0,340364.0
2018-01-10,169708.0,146111.0,315819.0
2018-01-11,166583.0,145261.0,311844.0
2018-01-12,161837.0,144994.0,306831.0
2018-01-13,84372.0,83736.0,168108.0
2018-01-14,69247.0,67008.0,136255.0
2018-01-15,91000.0,77358.0,168358.0
2018-01-16,163370.0,138301.0,301671.0
2018-01-17,162802.0,139459.0,302261.0
2018-01-18,169852.0,147595.0,317447.0
2018-01-19,162845.0,143227.0,306072.0
2018-01-20,84696.0,73682.0,158378.0
2018-01-21,58671.0,54362.0,113033.0
2018-01-22,156661.0,133005.0,289666.0
2018-01-23,162731.0,136319.0,299050.0
2018-01-24,162672.0,140938.0,303610.0
2018-01-25,166513.0,143839.0,310352.0
2018-01-26,160845.0,141022.0,301867.0
2018-01-27,78987.0,76542.0,155529.0
2018-01-28,64485.0,61702.0,126187.0
2018-01-29,161048.0,135101.0,296149.0
2018-01-30,169021.0,146019.0,315040.0
2018-01-31,171798.0,143890.0,315688.0
2018-02-01,168843.0,147673.0,316516.0
2018-02-02,163618.0,145917.0,309535.0
2018-02-03,74080.0,70942.0,145022.0
2018-02-04,57914.0,54185.0,112099.0
2018-02-05,163567.0,134982.0,298549.0
2018-02-06,169561.0,145954.0,315515.0
2018-02-07,169439.0,148606.0,318045.0
2018-02-08,171817.0,144531.0,316348.0
2018-02-09,166980.0,149377.0,316357.0
2018-02-10,77212.0,69792.0,147004.0
2018-02-11,58885.0,53474.0,112359.0
2018-02-12,162292.0,137161.0,299453.0
2018-02-13,172844.0,146774.0,319618.0
2018-02-14,169758.0,147445.0,317203.0
2018-02-15,168992.0,147978.0,316970.0
2018-02-16,162071.0,148502.0,310573.0
2018-02-17,83282.0,84037.0,167319.0
2018-02-18,71429.0,66694.0,138123.0
2018-02-19,92971.0,82135.0,175106.0
2018-02-20,161683.0,137233.0,298916.0
2018-02-21,164840.0,145196.0,310036.0
2018-02-22,168375.0,148002.0,316377.0
2018-02-23,161690.0,146268.0,307958.0
2018-02-24,83965.0,78745.0,162710.0
2018-02-25,66717.0,58630.0,125347.0
2018-02-26,165597.0,139546.0,305143.0
2018-02-27,169050.0,142930.0,311980.0
2018-02-28,167693.0,145862.0,313555.0
2018-03-01,165844.0,143748.0,309592.0
2018-03-02,164675.0,140076.0,304751.0
2018-03-03,81016.0,73931.0,154947.0
2018-03-04,70337.0,62639.0,132976.0
2018-03-05,167817.0,139313.0,307130.0
2018-03-06,176662.0,148109.0,324771.0
2018-03-07,108435.0,95709.0,204144.0
2018-03-08,152360.0,131243.0,283603.0
2018-03-09,160480.0,151809.0,312289.0
2018-03-17,803186.0,717939.0,1521125.0
2018-03-18,74275.0,66123.0,140398.0
2018-03-19,166082.0,137814.0,303896.0
2018-03-20,175273.0,146556.0,321829.0
2018-03-21,91877.0,79420.0,171297.0
2018-03-22,143486.0,123437.0,266923.0
2018-03-23,173282.0,150907.0,324189.0
2018-03-24,95628.0,79043.0,174671.0
2018-03-25,71693.0,63186.0,134879.0
2018-03-26,172167.0,137280.0,309447.0
2018-03-27,178542.0,146974.0,325516.0
2018-03-28,177168.0,148183.0,325351.0
2018-03-29,180029.0,153563.0,333592.0
2018-03-30,137082.0,132610.0,269692.0
2018-03-31,95424.0,100119.0,195543.0
2018-04-01,77487.0,67789.0,145276.0
2018-04-02,164182.0,121901.0,286083.0
2018-04-03,171426.0,148649.0,320075.0
2018-04-04,173225.0,144987.0,318212.0
2018-04-05,175745.0,151092.0,326837.0
2018-04-06,164800.0,145143.0,309943.0
2018-04-07,93772.0,89871.0,183643.0
2018-04-08,80846.0,72896.0,153742.0
2018-04-09,166235.0,138375.0,304610.0
2018-04-10,171924.0,140178.0,312102.0
2018-04-11,170073.0,141871.0,311944.0
2018-04-12,171417.0,144593.0,316010.0
2018-04-13,162388.0,144413.0,306801.0
2018-04-14,94883.0,87069.0,181952.0
2018-04-15,73412.0,68484.0,141896.0
2018-04-16,168764.0,128015.0,296779.0
2018-04-17,169441.0,145833.0,315274.0
2018-04-18,174418.0,147429.0,321847.0
2018-04-19,179061.0,146712.0,325773.0
2018-04-20,151094.0,126099.0,277193.0
2018-04-21,106619.0,95633.0,202252.0
2018-04-22,72043.0,59900.0,131943.0
2018-04-23,161821.0,131879.0,293700.0
2018-04-24,168504.0,141416.0,309920.0
2018-04-25,178889.0,145788.0,324677.0
2018-04-26,174408.0,150016.0,324424.0
2018-04-27,169877.0,150414.0,320291.0
2018-04-28,86443.0,78834.0,165277.0
2018-04-29,73553.0,64998.0,138551.0
2018-04-30,179945.0,139725.0,319670.0
2018-05-01,170746.0,140882.0,311628.0
2018-05-02,171533.0,145351.0,316884.0
2018-05-03,173752.0,147724.0,321476.0
2018-05-04,164674.0,143389.0,308063.0
2018-05-05,94397.0,87177.0,181574.0
2018-05-06,72190.0,63410.0,135600.0
2018-05-07,165032.0,135585.0,300617.0
2018-05-08,171711.0,141546.0,313257.0
2018-05-09,172770.0,147729.0,320499.0
2018-05-10,176257.0,149608.0,325865.0
2018-05-11,166693.0,148435.0,315128.0
2018-05-12,82324.0,86231.0,168555.0
2018-05-13,74670.0,65532.0,140202.0
2018-05-14,171485.0,132548.0,304033.0
2018-05-15,177167.0,150457.0,327624.0
2018-05-16,178359.0,152310.0,330669.0
2018-05-17,182489.0,147084.0,329573.0
2018-05-18,167783.0,150134.0,317917.0
2018-05-19,88499.0,85164.0,173663.0
2018-05-20,74416.0,67340.0,141756.0
2018-05-21,163521.0,132818.0,296339.0
2018-05-22,173777.0,148170.0,321947.0
2018-05-23,174051.0,148511.0,322562.0
2018-05-24,175938.0,148536.0,324474.0
2018-05-25,150262.0,141394.0,291656.0
2018-05-26,79840.0,80712.0,160552.0
2018-05-27,67138.0,63478.0,130616.0
2018-05-28,79565.0,62735.0,142300.0
2018-05-29,171163.0,137062.0,308225.0
2018-05-30,175171.0,142991.0,318162.0
2018-05-31,174468.0,148323.0,322791.0
2018-06-01,168835.0,147048.0,315883.0
2018-06-02,84317.0,82382.0,166699.0
2018-06-03,82291.0,68850.0,151141.0
2018-06-04,171630.0,136219.0,307849.0
2018-06-05,172163.0,144257.0,316420.0
2018-06-06,172659.0,144743.0,317402.0
2018-06-07,174366.0,148112.0,322478.0
2018-06-08,161966.0,146446.0,308412.0
2018-06-09,85165.0,81603.0,166768.0
2018-06-10,81016.0,65839.0,146855.0
2018-06-11,168859.0,134879.0,303738.0
2018-06-12,173470.0,143764.0,317234.0
2018-06-13,177330.0,151921.0,329251.0
2018-06-14,176661.0,149543.0,326204.0
2018-06-15,163188.0,148236.0,311424.0
2018-06-16,79454.0,76646.0,156100.0
2018-06-17,72019.0,59193.0,131212.0
2018-06-18,173279.0,136026.0,309305.0
2018-06-19,174704.0,148696.0,323400.0
2018-06-20,177323.0,149230.0,326553.0
2018-06-21,180519.0,154265.0,334784.0
2018-06-22,84301.0,52883.0,137184.0
2018-06-23,163497.0,166861.0,330358.0
2018-06-24,83056.0,65640.0,148696.0
2018-06-25,167767.0,142908.0,310675.0
2018-06-26,174250.0,147017.0,321267.0
2018-06-27,103151.0,58351.0,161502.0
2018-06-28,251522.0,238954.0,490476.0
2018-06-29,122161.0,105266.0,227427.0
2018-06-30,122142.0,129075.0,251217.0
2018-07-01,46691.0,46838.0,93529.0
2018-07-02,194024.0,153100.0,347124.0
2018-07-03,152668.0,139603.0,292271.0
2018-07-04,64245.0,60714.0,124959.0
2018-07-05,148419.0,120431.0,268850.0
2018-07-06,140528.0,124186.0,264714.0
2018-07-07,82729.0,81333.0,164062.0
2018-07-08,86000.0,67786.0,153786.0
2018-07-09,167106.0,133974.0,301080.0
2018-07-10,167268.0,138704.0,305972.0
2018-07-11,173075.0,140820.0,313895.0
2018-07-12,174244.0,141646.0,315890.0
2018-07-13,157267.0,143104.0,300371.0
2018-07-14,84718.0,79464.0,164182.0
2018-07-16,196456.0,128860.0,325316.0
2018-07-17,30597.0,32924.0,63521.0
2018-07-18,368379.0,319545.0,687924.0
2018-07-19,176791.0,144639.0,321430.0
2018-07-20,160706.0,142736.0,303442.0
2018-07-21,82839.0,76981.0,159820.0
2018-07-22,73774.0,58764.0,132538.0
2018-07-23,168558.0,125118.0,293676.0
2018-07-24,172044.0,140687.0,312731.0
2018-07-25,179873.0,144081.0,323954.0
2018-07-26,176117.0,140804.0,316921.0
2018-07-27,164264.0,148635.0,312899.0
2018-07-28,82776.0,77644.0,160420.0
2018-07-29,79897.0,64045.0,143942.0
2018-07-30,167310.0,128185.0,295495.0
2018-07-31,170016.0,135817.0,305833.0
2018-08-01,172064.0,140366.0,312430.0
2018-08-02,93441.0,49888.0,143329.0
2018-08-03,236252.0,233751.0,470003.0
2018-08-04,77608.0,70903.0,148511.0
2018-08-05,73857.0,60591.0,134448.0
2018-08-06,96769.0,49545.0,146314.0
2018-08-07,234503.0,212379.0,446882.0
2018-08-08,169995.0,133778.0,303773.0
2018-08-09,164116.0,137025.0,301141.0
2018-08-10,157070.0,139125.0,296195.0
2018-08-11,76481.0,68142.0,144623.0
2018-08-12,72707.0,56800.0,129507.0
2018-08-13,161919.0,124697.0,286616.0
2018-08-14,163217.0,133585.0,296802.0
2018-08-15,162919.0,133678.0,296597.0
2018-08-16,163658.0,136147.0,299805.0
2018-08-17,149662.0,132874.0,282536.0
2018-08-18,77663.0,74582.0,152245.0
2018-08-19,74766.0,60734.0,135500.0
2018-08-20,155409.0,122532.0,277941.0
2018-08-21,156563.0,130423.0,286986.0
2018-08-22,160077.0,131142.0,291219.0
2018-08-23,160018.0,134550.0,294568.0
2018-08-24,148067.0,133420.0,281487.0
2018-08-25,82194.0,76262.0,158456.0
2018-08-26,77456.0,63136.0,140592.0
2018-08-27,156542.0,128250.0,284792.0
2018-08-28,162890.0,136132.0,299022.0
2018-08-29,161632.0,132773.0,294405.0
2018-08-30,158537.0,134514.0,293051.0
2018-08-31,140187.0,128242.0,268429.0
2018-09-08,722515.0,632727.0,1355242.0
2018-09-09,83407.0,74871.0,158278.0
2018-09-10,165389.0,136379.0,301768.0
2018-09-11,161922.0,131797.0,293719.0
2018-09-12,180568.0,152515.0,333083.0
2018-09-13,179544.0,147964.0,327508.0
2018-09-14,167908.0,148982.0,316890.0
2018-09-15,92182.0,89488.0,181670.0
2018-09-16,85901.0,74340.0,160241.0
2018-09-17,172111.0,140859.0,312970.0
2018-09-18,168149.0,145669.0,313818.0
2018-09-19,153291.0,131953.0,285244.0
2018-09-20,181785.0,150663.0,332448.0
2018-09-21,170992.0,151351.0,322343.0
2018-09-22,98026.0,97753.0,195779.0
2018-09-23,87948.0,76640.0,164588.0
2018-09-24,167964.0,134052.0,302016.0
2018-09-25,181536.0,160812.0,342348.0
2018-09-26,178707.0,164253.0,342960.0
2018-09-27,180804.0,172362.0,353166.0
2018-09-28,177341.0,164219.0,341560.0
2018-09-29,99826.0,99285.0,199111.0
2018-09-30,83453.0,81398.0,164851.0
2018-10-01,168280.0,150871.0,319151.0
2018-10-02,170195.0,154762.0,324957.0
2018-10-03,178039.0,165020.0,343059.0
2018-10-04,187077.0,177478.0,364555.0
2018-10-05,178734.0,176154.0,354888.0
2018-10-06,108222.0,108520.0,216742.0
2018-10-07,99966.0,93134.0,193100.0
2018-10-08,144125.0,127818.0,271943.0
2018-10-09,181870.0,162004.0,343874.0
2018-10-10,180333.0,167695.0,348028.0
2018-10-11,176560.0,179157.0,355717.0
2018-10-12,173710.0,166987.0,340697.0
2018-10-13,98504.0,87956.0,186460.0
2018-10-14,85722.0,78014.0,163736.0
2018-10-15,175494.0,150897.0,326391.0
2018-10-16,180526.0,163676.0,344202.0
2018-10-17,189613.0,175601.0,365214.0
2018-10-18,186088.0,164635.0,350723.0
2018-10-19,174886.0,158292.0,333178.0
2018-10-20,97146.0,92763.0,189909.0
2018-10-21,91179.0,88282.0,179461.0
2018-10-22,174694.0,157403.0,332097.0
2018-10-23,176402.0,140177.0,316579.0
2018-10-24,178810.0,162708.0,341518.0
2018-10-25,178422.0,156064.0,334486.0
2018-10-26,172348.0,154659.0,327007.0
2018-10-27,90975.0,85670.0,176645.0
2018-10-28,84622.0,79176.0,163798.0
2018-10-29,174639.0,148272.0,322911.0
2018-10-30,182554.0,153802.0,336356.0
2018-10-31,167925.0,150349.0,318274.0
2018-11-01,157686.0,138406.0,296092.0
2018-11-02,139318.0,124243.0,263561.0
2018-11-10,790774.0,700073.0,1490847.0
2018-11-11,109491.0,95542.0,205033.0
2018-11-12,153366.0,126883.0,280249.0
2018-11-13,14131.0,8760.0,22891.0
2018-11-14,344480.0,290684.0,635164.0
2018-11-15,181814.0,171562.0,353376.0
2018-11-16,167488.0,145935.0,313423.0
2018-11-17,93675.0,87370.0,181045.0
2018-11-18,80790.0,71204.0,151994.0
2018-11-19,177259.0,151048.0,328307.0
2018-11-20,181690.0,164034.0,345724.0
2018-11-21,159519.0,158182.0,317701.0
2018-11-22,66352.0,79982.0,146334.0
2018-11-23,118074.0,99529.0,217603.0
2018-11-24,98071.0,80341.0,178412.0
2018-11-25,95344.0,64881.0,160225.0
2018-11-26,177295.0,154102.0,331397.0
2018-11-27,179298.0,160953.0,340251.0
2018-11-28,182035.0,162648.0,344683.0
2018-11-29,183896.0,164522.0,348418.0
2018-11-30,177884.0,165000.0,342884.0
2018-12-01,101587.0,94607.0,196194.0
2018-12-02,80203.0,75432.0,155635.0
2018-12-03,177940.0,158899.0,336839.0
2018-12-04,183155.0,160343.0,343498.0
2018-12-05,178565.0,161367.0,339932.0
2018-12-06,188472.0,166868.0,355340.0
2018-12-07,175956.0,166919.0,342875.0
2018-12-08,106773.0,103038.0,209811.0
2018-12-09,59659.0,60868.0,120527.0
2018-12-10,143020.0,96787.0,239807.0
2018-12-11,181522.0,161633.0,343155.0
2018-12-12,252122.0,249856.0,501978.0
2018-12-13,186154.0,166409.0,352563.0
2018-12-14,181510.0,166798.0,348308.0
2018-12-15,98624.0,94954.0,193578.0
2018-12-16,86676.0,79840.0,166516.0
2018-12-17,176638.0,159134.0,335772.0
2018-12-18,117746.0,80913.0,198659.0
2018-12-19,250182.0,252168.0,502350.0
2018-12-20,183131.0,170979.0,354110.0
2018-12-21,162039.0,150223.0,312262.0
2018-12-22,91128.0,98893.0,190021.0
2018-12-23,89569.0,94501.0,184070.0
2018-12-28,524207.0,457613.0,981820.0
